"Link","Unique ","Secondary Unique","Classification","Main website link","Location","Viable Employment","Zip Code","Jobs listed on site","Description"
"http://www.indeed.com/q-Community-Health-Center-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Center-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Educator-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Nurse-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Nurse-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Worker-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Worker-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Worker-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Worker-l-Queens-Village,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Health-Worker-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Community-Relations-Representative-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Director,-Epidemiology-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Director-Occupational-Health-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Manager-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Officer-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Safety-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Safety-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Safety-Manager-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Specialist-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Health-Specialist-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Environmental-Scientist-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Epidemiology-Investigator-l-Greenvale,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Epidemiology-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Global-Health-Consultant-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Global-Health-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Global-Health-l-New-York-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Global-Health-l-New-York-State-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Global-Health-Strategies-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Healthcare-Administration-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Health-Policy-Analyst-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Institute-Justice-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Institute-Social-Justice-l-Newark,-NJ-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-International-Ngo-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-International-Ngo-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-International-Ngo-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-International-Student-Advisor-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Mental-Health-Professional-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Non-Profit-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Nurse-l-Bronx-Zoo,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-RN-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Safety-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Safety-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Specialist-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Specialist-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Health-Specialist-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Occupational-Therapist-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Program-Coordinator-Institute-For-Global-Health-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Pro-Health-Care-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-Epidemiology-l-New-York-State-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-Brooklyn,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-Manhattan,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-Specialist-l-Queens,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Public-Health-Specialist-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Reproductive-Health-l-Staten-Island,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Research-Biostatistician-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Social-Justice-Institute-l-New-York-State-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Social-Justice-l-Bronx,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Social-Justice-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.indeed.com/q-Statistics-l-New-York,-NY-jobs.html","Indeed","","Job Site/Recruiter","indeed.com","Manhattan","","","",""
"http://www.icisnyu.org/south_bronx/AsthmaandAirPollution.html","Institute for Civil Infrastructure Systems","","Organization","icisnyu.org","Manhattan","","","",""
"http://www.icisnyu.org/south_bronx/index_001.html","Institute for Civil Infrastructure Systems","","Organization","icisnyu.org","Manhattan","","","",""
"http://interfaithcenter.org/ghrprogram","Interfaith Center of New York","","Organization","interfaithcenter.org","Manhattan","","","",""
"http://interfaithcenter.org/mmrprogram","Interfaith Center of New York","","Organization","interfaithcenter.org","Manhattan","","","",""
"https://iwhc.org/about-us/","International Women's Health Coalition","","Organization","iwhc.org","Manhattan","","","",""
"https://iwhc.org/about-us/careers/","International Women's Health Coalition","","Organization","iwhc.org","Manhattan","","","",""
"http://www.jasa.org/community/mental-health-services#.V7FFxygrK00","JASA","","Organization","jasa.org","Manhattan","","","",""
"http://fordham.libguides.com/NonProfitNGO","Lib Guides","Fordham University","","libguides.com","Manhattan","","","",""
"http://www.madre.org/","MADRE","","Organization","madre.org","Manhattan","","","",""
"http://www.manhattaninstitute.edu/","Manhattan Institute","","Institution","manhattaninstitute.edu","Manhattan","","","",""
"https://www.manhattan-institute.org/health-care","Manhattan Institute","","Organization","manhattan-institute.org","Manhattan","","","",""
"http://www.mobilehealth.net/occupational-health/mobile-health-staten-island-ny/","Mobile Health","","Business","mobilehealth.net","Manhattan","","","",""
"http://www.mobilehealth.net/occupational-health-employee-screening/","Mobile Health","","Business","mobilehealth.net","Manhattan","","","",""
"http://events.mountsinaihealth.org/event/deparment_of_population_health_science_and_policy_and_institute_for_translational_epidemiology","Mount Sinai","","Hospital/Health System/Health Care ","mountsinaihealth.org","Manhattan","","","",""
"http://events.mountsinaihealth.org/mount_sinai_queens_577/calendar?event_types%5B%5D=44422","Mount Sinai","","Hospital/Health System/Health Care ","mountsinaihealth.org","Manhattan","","","",""
"http://events.mountsinaihealth.org/mount_sinai_queens_577/calendar?event_types%5B%5D=44441","Mount Sinai","","Hospital/Health System/Health Care ","mountsinaihealth.org","Manhattan","","","",""
"http://events.mountsinaihealth.org/mount_sinai_queens_577/calendar?event_types%5B%5D=49107","Mount Sinai","","Hospital/Health System/Health Care ","mountsinaihealth.org","Manhattan","","","",""
"http://www.mountsinai.org/about-us/affiliates","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/about-us/newsroom/press-releases/the-mount-sinai-hospital-and-richmond-university-medical-center-partner-to-expand-health-care-services-in-staten-island","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/executive-health-program/about-us","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/international-services","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/children/areas-of-care/childrens-environmental-health-center","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/children/areas-of-care/childrens-environmental-health-center/cehcny","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/community-medicine/areas-of-care/family-medicine/bronx-locations","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/occupational-health","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/occupational-health/about-us","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://www.mountsinai.org/patient-care/service-areas/occupational-health/world-trade-center-health-program","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"https://www.mountsinai.org/static_files/MSMC/Files/About%20Us/Community/Final%20Mount%20Sinai%20%20CHNA%20Final%2012-4-2013_rev2.pdf","Mount Sinai","","Hospital/Health System/Health Care ","mountsinai.org","Manhattan","","","",""
"http://murphyinstituteblog.org/cal/base-building-for-social-justice-organizing-getting-our-communities-involved-in-the-fight/","Murphy Institute","","Organization","murphyinstituteblog.org","Manhattan","","","",""
"http://www.naswnyc.org/?452","National Association of Social Workers","","Organization","naswnyc.org","Manhattan","","","",""
"http://www.naswnyc.org/general/custom.asp?page=159","National Association of Social Workers","","Organization","naswnyc.org","Manhattan","","","",""
"http://nyam.org/media/filer_public/c4/4d/c44dab64-e15a-4e21-b7c9-0d8d77a764ff/phipfaithfinalrevise6-1.pdf","New York Academy of Medicine","","Organization","nyam.org","Manhattan","","","",""
"http://nyam.org/publications/publication/dash-nyc-featured-program-faith-based-outreach-initiative-institute-family-health-bronx-health-reach/","New York Academy of Medicine","","Organization","nyam.org","Manhattan","","","",""
"http://www.nyas.org/Topic.aspx?tid=e4a3b3ff-50db-47d9-9cd0-47b190870fdb","New York Academy of Sciences","","Organization","nyas.org","Manhattan","","","",""
"http://www.nycore.org/","New York Collective of Radical Educators","","Organization","nycore.org","Manhattan","","","",""
"http://www.thenyic.org/who-we-are","New York Immigration Coalition","","Organization","thenyic.org","Manhattan","","","",""
"http://nyshealthfoundation.org/our-grantees/grantee-profile/the-manhattan-institute-for-policy-research-inc","New York State Health Foundation","","Organization","nyshealthfoundation.org","Manhattan","","","",""
"http://nyshealthfoundation.org/our-grantees/grantee-profile/the-manhattan-institute-for-policy-research-inc2","New York State Health Foundation","","Organization","nyshealthfoundation.org","Manhattan","","","",""
"http://nyshealthfoundation.org/resources-and-reports/resource/increasing-health-care-policy-research-and-analysis-capability-in-new-york","New York State Health Foundation","","Organization","nyshealthfoundation.org","Manhattan","","","",""
"http://nyspi.org/research/Mental-Health-Services-Policy-Research","New York State Psychiatric Institute","","Hospital/Health System/Health Care ","nyspi.org","Manhattan","","","",""
"https://www.nycourts.gov/ip/justiceforchildren/PDF/RestorativePracticeConf/J2-Austria-CCFY-SBCC-Companion_Guide.pdf","New York State Unified Court System","","Government","nycourts.gov","Manhattan","","","",""
"http://topics.nytimes.com/top/reference/timestopics/organizations/o/occupational_safety_and_health_administration/index.html","New York Times","","News/Media","nytimes.com","Manhattan","","","",""
"http://www.nytimes.com/1981/10/05/nyregion/public-health-hospital-on-si-ordered-to-close.html","New York Times","","News/Media","nytimes.com","Manhattan","","","",""
"http://www.nytimes.com/2016/02/02/health/zika-virus-world-health-organization.html","New York Times","","News/Media","nytimes.com","Manhattan","","","",""
"http://www.nytimes.com/2016/02/02/health/zika-virus-world-health-organization.html?_r=0","New York Times","","News/Media","nytimes.com","Manhattan","","","",""
"http://www.nytimes.com/topic/organization/occupational-safety-and-health-administration","New York Times","","News/Media","nytimes.com","Manhattan","","","",""
"http://dental.nyu.edu/faculty/ft/rrr8.html","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://engineering.nyu.edu/admissions/graduate/masters","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://guides.nyu.edu/c.php?g=276965&p=1846647","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://nycfreeclinic.med.nyu.edu/information-for-patients/health-resources/list-by-service","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://publichealth.nyu.edu/","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://publichealth.nyu.edu/academic-programs/mph.html","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://steinhardt.nyu.edu/nutrition/resources","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://wagner.nyu.edu/","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://wagner.nyu.edu/careers/resources/healthcareassoc","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://wagner.nyu.edu/faculty/publications/south-bronx-environmental-health-and-policy-study-public-health-and","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://wagner.nyu.edu/health","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.med.nyu.edu/pophealth/divisions/biostatistics","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.med.nyu.edu/pophealth/divisions/epidemiology","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.nyu.edu/global.html","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.nyu.edu/life/safety-health-wellness/be-safe/environmental-health-and-safety.html","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.nyu.edu/projects/xdesign/clinic/","New York University","","Institution","nyu.edu","Manhattan","","","",""
"http://www.nywf.org/wp-content/uploads/2013/12/Queens-Brief-FINAL-10-28-13.pdf","New York Women's Foundation","","Organization","nywf.org","Manhattan","","","",""
"http://www.ngocsw.org/","NGO CSW","","Organization","ngocsw.org","Manhattan","","","",""
"https://www.ngocsw.org/about-ngocswny/staff","NGO CSW","","Organization","ngocsw.org","Manhattan","","","",""
"http://www.osiny.org/site/PageServer?pagename=Citizenaction_Resources","Open Space Institute","","Organization","osiny.org","Manhattan","","","",""
"https://philanthropynewyork.org/news/bronx-wins-award-making-strides-public-health","Philanthrophy New York","","Organization","philanthropynewyork.org","Manhattan","","","",""
"http://www.pcdc.org/news/press-releases/chcr.html?referrer=https://www.google.com/","Primary Care Development Corporation","","Organization","pcdc.org","Manhattan","","","",""
"http://proof.org/who-we-are/","PROOF: Media for Social Justice","","Organization","proof.org","Manhattan","","","",""
"http://www.healthsolutions.org/","Public Health Solutions","","Organization","healthsolutions.org","Manhattan","","","",""
"http://www.vera.org/","Vera Institute of Justice","","Organization","vera.org","Manhattan","","","",""
"http://www.institute.org/bronx-health-reach/about/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/bronx-health-reach/about/about-health-disparity/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/bronx-health-reach/about/funding-sources/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/bronx-health-reach/our-work/education-and-outreach/community-health-outreach-program/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/bronx-health-reach/our-work/policy-and-system-change/health-policy/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/health-care/locations/bronx/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/health-care/locations/manhattan/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://www.institute.org/health-care/services/behavioral-health/","Institute for Family Health","","Hospital/Health System/Health Care ","institute.org","Manhattan; NY State","","","",""
"http://jobs.northwell.edu/job/6226408/behavioral-epidemiology-researcher-phd-required-great-neck-ny/","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"https://www.northwell.edu/find-care/locations/queens-world-trade-center-health-program","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"https://www.northwell.edu/find-care/locations/staten-island-university-hospital-psychiatry-and-mental-health","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"https://www.northwell.edu/find-care/locations/staten-island-university-hospital-south-campus","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"https://www.northwell.edu/find-care/services-we-offer/behavioral-health","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"https://www.northwell.edu/sites/default/files/Community%20Service%20Plan%20-%20Staten%20Island%20University%20Hospital.pdf","Northwell Health","","Hospital/Health System/Health Care ","northwell.edu","Manhattan; NY State","","","",""
"http://nybloodcenter.org/research/research-pillars/epidemiology/project-achieve/","New York Blood Center","","Organization","nybloodcenter.org","Manhattan; NYC","","","",""
"http://nypeace.org/our-approach/","New York Peace Institute","","Organization","nypeace.org","Manhattan; NYC","","","",""
"http://www.nycsmokefree.org/bronx-calendar","NYC Smoke-Free at Public Health Solutions","","Organization","nycsmokefree.org","Manhattan; NYC","","","",""
"http://www.nycsmokefree.org/brooklyn-calendar","NYC Smoke-Free at Public Health Solutions","","Organization","nycsmokefree.org","Manhattan; NYC","","","",""
"http://www.nycsmokefree.org/manhattan-calendar","NYC Smoke-Free at Public Health Solutions","","Organization","nycsmokefree.org","Manhattan; NYC","","","",""
"http://www.nycsmokefree.org/queens-calendar","NYC Smoke-Free at Public Health Solutions","","Organization","nycsmokefree.org","Manhattan; NYC","","","",""
"http://www.nycsmokefree.org/staten-island-calendar","NYC Smoke-Free at Public Health Solutions","","Organization","nycsmokefree.org","Manhattan; NYC","","","",""
"http://www.prfi.org/mentalhealth.html","Puerto Rican Family Institute, Inc.","","Organization","prfi.org","Manhattan; NYC","","","",""
"http://www.prfi.org/services.html","Puerto Rican Family Institute, Inc.","","Organization","prfi.org","Manhattan; NYC","","","",""
"http://www.einstein.yu.edu/health/affiliates.asp","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"http://www.einstein.yu.edu/students/clubs/echo/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://epi.aecom.yu.edu/web/about.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://epi.aecom.yu.edu/web/announcement.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://epi.aecom.yu.edu/web/faculty_details.aspx?id=61","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://epi.aecom.yu.edu/web/history.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://epi.aecom.yu.edu/web/home.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/administration/occupational-health-service/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/centers/cancer/research/cancer-epidemiology.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/centers/global-health/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/centers/global-health/global-diabetes-institute/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/centers/global-health/people/ghc-advisory/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/centers/global-health/resources-center/travel-information.aspx","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/departments/family-social-medicine/bronx-breathes/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"https://www.einstein.yu.edu/research/shared-facilities/cores/44/biostatistics/","Yeshiva University","","Institution","yu.edu","Manhattan; NYC","","","",""
"http://www.courtinnovation.org/project/harlem-community-justice-center","Center for Court Innovation","","Organization","courtinnovation.org","Manhattan; OOS","","","",""
"http://www.courtinnovation.org/project/staten-island-youth-justice-center","Center for Court Innovation","","Organization","courtinnovation.org","Manhattan; OOS","","","",""
"http://www.courtinnovation.org/Resource_Directory.pdf","Center for Court Innovation","","Organization","courtinnovation.org","Manhattan; OOS","","","",""
"http://www.commonwealthfund.org/about-us/job-opportunities","Commonwealth Fund","","Organization","commonwealthfund.org","Manhattan; OOS","","","",""
"http://www.commonwealthfund.org/publications/fund-reports/2008/oct/the-new-york-city-health-and-hospitals-corporation--transforming-a-public-safety-net-delivery-system","Commonwealth Fund","","Organization","commonwealthfund.org","Manhattan; OOS","","","",""
"http://www.ngocongo.org/","Conference of NGOs in Consultative Relationship with the United Nations","","Organization","ngocongo.org","Manhattan; OOS","","","",""
"https://www.eastwest.ngo/careers","EastWest Institute","","Organization","eastwest.ngo","Manhattan; OOS","","","",""
"http://www.cancerepidemiology.net/article/S1877-7821(13)00066-0/abstract","Elsevier","","Journal","cancerepidemiology.net","Manhattan; OOS","","","",""
"http://foundationcenter.org/newyork/resources.html","Foundation Center","","Organization","foundationcenter.org","Manhattan; OOS","","","",""
"https://fconline.foundationcenter.org/grantmaker-profile/?collection=grantmakers&activity=result&key=SISB001","Foundation Center","","Organization","foundationcenter.org","Manhattan; OOS","","","",""
"http://globalhealthstrategies.com/about/people/david-gold","Global Health Strategies","","Business","globalhealthstrategies.com","Manhattan; OOS","","","",""
"http://www.globalhealthstrategies.com/","Global Health Strategies","","Business","globalhealthstrategies.com","Manhattan; OOS","","","",""
"http://www.iie.org/Our-Global-Reach/The-Americas#.V66XS2grK00","Institute of International Education","","Institution","iie.org","Manhattan; OOS","","","",""
"http://www.iie.org/Our-Global-Reach/The-Americas#.V66YdGgrK00","Institute of International Education","","Institution","iie.org","Manhattan; OOS","","","",""
"http://www.iie.org/Our-Global-Reach/The-Americas#.V66ZH2grK00","Institute of International Education","","Institution","iie.org","Manhattan; OOS","","","",""
"http://www.iie.org/Our-Global-Reach/The-Americas#.V66Zs2grK00","Institute of International Education","","Institution","iie.org","Manhattan; OOS","","","",""
"http://latinojustice.org/","Latino Justice","","Organization","latinojustice.org","Manhattan; OOS","","","",""
"http://www.nrdc.org/reference/topics/environ_justice.asp","Natural Resources Defense Council","","Organization","nrdc.org","Manhattan; OOS","","","",""
"http://nyit.edu/degrees/global_health_ceritifcate","New York Institute of Technology","","Institution","nyit.edu","Manhattan; OOS","","","",""
